SMILE,Source,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CCN\1C(=O)/C(=C\NC2=CC=C(C=C2)OCCN(C)C)/S/C1=C(/C#N)\C(=O)NC#C,Pubchem,active,425.5140000000002,0.10138000000000097,2.0,8.0,7.1487416512809245
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,CHEMBL,active,502.5010000000004,2.4686000000000012,2.0,9.0,8.522878745280337
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C(C)C)OCCO)C,Pubchem,active,579.7460000000002,3.6979000000000024,3.0,9.0,7.762205006726077
CCOc1ccc(CN2c3nc(Nc4ccc(C(=O)NC5CCN(C)CC5)cc4OC)ncc3-n3c(C)nnc3[C@H]2CC)cc1,CHEMBL,active,611.7510000000002,4.811920000000004,2.0,11.0,6.772113295386326
CC[C@@H]1C2=NN=C(N2C3=CN=C(N=C3N1CC4CCCCC4)NC5=C(C=C(C=C5)C(=O)NC6CCN(CC6)C(=O)CCCCCCC(=O)NC7=CC=CC8=C7CN(C8=O)C9CCC(=O)NC9=O)OC)C,Pubchem,active,957.1499999999995,6.430420000000006,4.0,14.0,6.185752404268079
CC[C@@H]1C2=NN=C(N2C3=CN=C(N=C3N1CC4=CC=CC=C4)NC5=C(C=C(C=C5)C(=O)NC6CCN(CC6)C)OC)C,Pubchem,active,567.6980000000003,4.4132200000000035,2.0,10.0,6.36251027048749
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OC5CCN(CC5)C)C(=O)N,Pubchem,active,544.5990000000003,5.8177000000000065,1.0,7.0,8.698970004336019
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.6660000000003,3.5568000000000026,2.0,8.0,8.27490547891853
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)C4=CC(=CC=C4)C(F)(F)F)OC,Pubchem,active,447.4380000000001,4.888900000000001,1.0,6.0,8.657577319177793
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)CCCN,Pubchem,active,545.5700000000002,2.2803999999999998,3.0,10.0,7.2839966563652006
CCN\1C(=O)/C(=C\NC2=CC(=CC=C2)NC(=O)C(C)(C)C)/S/C1=C(/C#N)\C(=O)NC3(CCCC3)CO,Pubchem,active,511.6480000000004,1.8599799999999997,4.0,8.0,6.721246399047171
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,674.6490000000003,-3.076199999999993,9.0,10.0,6.522878745280337
CN1C2=C(CCC3=CN=C(N=C32)NC4=C(C=CC(=C4)N5CCC(CC5)N6CCCC6)OC(F)(F)F)C(=N1)C(=O)N,Pubchem,active,556.5930000000003,3.7814000000000023,2.0,9.0,7.481486060122112
COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,CHEMBL,active,443.9120000000002,4.435500000000004,1.0,7.0,8.698970004336019
CC[C@@H]1C2=C(N=CN2C3=CN=C(N=C3N1C(C)C)NC4=C(C=C(C(=C4)F)C(=O)NC5CCN(CC5)CC)OC)C#N,Pubchem,active,561.6660000000003,4.318880000000003,2.0,10.0,9.397940008672037
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,CHEMBL,active,587.7090000000001,6.281200000000006,2.0,9.0,6.0
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,606.6740000000004,6.158500000000005,1.0,8.0,8.522878745280337
COc1cc(Nc2ncc3c(C)nc(-c4cccc(C(=O)c5ccccc5)c4)n3n2)cc(OC)c1OC,CHEMBL,active,495.53900000000027,5.100120000000005,1.0,9.0,6.3872161432802645
CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(=O)N4C)C5CCCC5)OC,Pubchem,active,493.6120000000004,2.778200000000001,2.0,8.0,7.266802734893431
CN(C)CCCC1=C(C=CC(=C1)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl)OC,Pubchem,active,468.0260000000001,5.338800000000004,2.0,6.0,9.0
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC(=C4)C5=CC=CC=C5NC(=O)C)Cl,Pubchem,active,496.01400000000024,7.180820000000005,2.0,5.0,6.684029654543083
CCN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,CHEMBL,active,516.5280000000004,2.8587000000000016,2.0,9.0,8.096910013008056
CC1=CC=C(C=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N,Pubchem,active,363.4420000000001,4.073320000000003,1.0,5.0,7.154901959985743
CC(C)(O)c1cccc(-n2cc(F)c3cnc(Nc4ccc(N5CCNC6(CC6)C5)cc4)nc32)n1,CHEMBL,active,473.5560000000003,3.8678000000000017,3.0,8.0,7.214670164989233
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N,Pubchem,active,543.6150000000002,5.0921000000000065,1.0,7.0,7.0
CCCCNC(=O)C1=CC(=C(C=C1)NC2=NC=C3C(=N2)N([C@@H](C(=O)N3C)CC)C4CCCC4)OCCO,Pubchem,active,510.6390000000004,3.6252000000000026,3.0,8.0,7.4566770993530875
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC(=CC=C4)C#N)OC,Pubchem,active,434.4770000000002,3.6537800000000002,1.0,8.0,7.00436480540245
C[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.6660000000003,3.5568000000000026,2.0,8.0,8.065501548756432
C[C@H]([C@H]1C(=O)NCCCCC[N+]2=CN(C(=C2)C[C@@H](C(=O)N[C@H](C(=O)N1)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)C)CCCCCCCCC4=CC=CC=C4)OP(=O)(O)O,Pubchem,active,932.0899999999996,1.6878000000000082,8.0,10.0,7.346787486224656
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C(=C4)F)C(=O)NCC)OCCO)C,Pubchem,active,500.5750000000003,2.9841000000000015,3.0,8.0,8.097453220686008
NCCCc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)cc1,CHEMBL,active,393.8780000000001,3.9265000000000017,3.0,5.0,6.468521082957745
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OC[C@H](CO)O)C(=O)N,Pubchem,active,487.96500000000026,3.711300000000004,3.0,8.0,9.0
CC(=O)NC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3C(=O)C4=CC=CC=C4)[N+](=O)[O-],Pubchem,active,468.4730000000002,5.0614000000000035,3.0,8.0,6.045757490560675
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=COC=C4)OC,Pubchem,active,399.42800000000017,3.3751000000000007,1.0,8.0,6.721246399047171
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C#N)s3)c2cc1OC,CHEMBL,active,459.4490000000001,5.573680000000004,0.0,7.0,6.154901959985743
COc1cc2ncn(-c3cc(OCc4ccccc4)c(C(N)=O)s3)c2cc1OC,CHEMBL,active,409.4670000000002,3.7821000000000025,1.0,7.0,7.920818753952375
CS(=O)(=O)C1=CC2=C(C=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F,Pubchem,active,495.5040000000002,4.1872000000000025,1.0,7.0,7.920818753952375
Cc1nn(-c2cccc(F)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,CHEMBL,active,346.40900000000005,5.041120000000004,1.0,4.0,6.333482019445119
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCO/N=C/c1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,877.9340000000005,0.008300000000009855,8.0,13.0,6.253365801062421
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.6660000000003,3.5568000000000026,2.0,8.0,8.096910013008056
C[C@H](C1=C(C=C(C=C1)CNC)Cl)OC2=C(SC(=C2)C3=CN=C4N3C=CC=C4)C(=O)N,Pubchem,active,440.95600000000013,4.6745000000000045,2.0,6.0,7.795880017344075
COc1cc2ncn(-c3cc(OCc4ccccc4Br)c(C(N)=O)s3)c2cc1OC,CHEMBL,active,488.3630000000002,4.5446000000000035,1.0,7.0,8.698970004336019
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=CC(=C4)C5=CC(=NC=C5)N6CCNCC6)C(=O)N,Pubchem,active,559.0950000000001,5.450900000000006,2.0,8.0,8.096910013008056
CC(Oc1cc(-n2cnc3ccccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,431.4390000000001,5.344700000000002,1.0,5.0,8.045757490560675
CC[C@@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,CHEMBL,active,553.6830000000003,3.896500000000003,2.0,8.0,8.698970004336019
C[C@@H](Oc1cc(-n2cnc3cc(-c4cccs4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,513.5660000000003,7.073200000000004,1.0,6.0,8.522878745280337
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=CC(=N3)C4=CC(=CN4C)C(=O)N,Pubchem,active,475.4750000000002,2.9750000000000005,2.0,8.0,7.823908740944319
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1CCC(F)(F)F)N3C=CN=C3C4=CC=CC=C4)C,Pubchem,active,430.4340000000001,3.8431000000000024,0.0,6.0,6.6020599913279625
C=C[C@@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,CHEMBL,active,552.6550000000003,2.7407000000000004,2.0,9.0,8.522878745280337
C1=CC=C(C=C1)C(CCNCC2=CC=CC=N2)OC3=CC=C(C=C3)C(F)(F)F,Pubchem,active,386.41700000000003,5.400400000000004,1.0,3.0,7.301029995663981
C[C@H]([C@H]1C(=O)NCCCCC[N+]2=CN(C(=C2)C[C@@H](C(=O)N[C@H](C(=O)N1)CO)NC(=O)C)CCCCCCCCC3=CC=CC=C3)OP(=O)(O)O,Pubchem,active,721.8130000000004,1.1659000000000055,7.0,8.0,6.431798275933005
CCNCC1=CC(=C(C=C1)[C@@H](C)OC2=C(SC(=C2)C3=CN=C4N3C=CC=C4)C(=O)N)Cl,Pubchem,active,454.9830000000002,5.064600000000004,2.0,6.0,7.6777807052660805
CC(C)(O)c1cccc(-n2cc(F)c3cnc(Nc4ccc(N5C[C@H]6C[C@@H]5CN6)cc4)nc32)n1,CHEMBL,active,459.5290000000002,3.4761000000000015,3.0,8.0,7.721246399047171
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCN(C(=O)OC(C)(C)C)C5=O)n3)c2)CC1,CHEMBL,active,601.6300000000001,4.809500000000005,1.0,10.0,6.087777943467584
CC1=CC(=CC(=C1)C2=NOC3=CN=C(C=C32)N[C@@H](C)C4=CC=CC=C4)C,Pubchem,active,343.43000000000006,5.679740000000004,1.0,4.0,6.481486060122113
C1=CC(=C(C2=C1N=C(S2)N)N)[N+](=O)[O-],Pubchem,active,210.21799999999996,1.3688999999999998,2.0,6.0,6.657577319177793
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=C(C=C4)S(=O)(=O)C)OC,Pubchem,active,469.54400000000027,3.9583800000000036,0.0,9.0,6.199970640755866
O=C(/C=C/c1ccccc1[N+](=O)[O-])NNC(=O)c1ccc2c(c1)OCCO2,CHEMBL,active,369.3330000000002,1.8403999999999998,2.0,6.0,6.721246399047171
C1CCN(CC1)CC(CN2C=C(C3=CC=CC=C32)CC(=O)O)O,Pubchem,active,316.401,2.1152,2.0,4.0,6.3872161432802645
CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4)C(=N1)C(=O)N,Pubchem,active,320.3560000000001,1.8181999999999996,2.0,6.0,7.167491087293763
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)Cl)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C,Pubchem,active,1830.3100000000009,-6.795299999999993,23.0,25.0,7.045178816948207
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=C(C=C4)S(=O)(=O)C)OC,Pubchem,active,487.55900000000025,3.185600000000001,1.0,9.0,7.1249387366083
C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,543.6150000000004,5.092100000000005,1.0,7.0,7.0
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,CHEMBL,active,417.4120000000001,4.783700000000001,1.0,5.0,7.455931955649724
C[C@H]([C@H]1C(=O)N2[C@@H](CC[C@H]2OCCNC(=O)CC[C@@H](C(=O)N[C@H](C(=O)N1)CO)NC(=O)[C@H](CCSC)NC(=O)[C@@H]3CCCN3)C(=O)N[C@@H](CC(C)C)C(=O)OC)OP(=O)(O)O,Pubchem,active,908.966,-3.1316000000000015,10.0,15.0,6.167491087293763
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.6660000000004,3.5568000000000017,2.0,8.0,9.080921907623926
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@@H](C)C(=O)N2C,CHEMBL,active,507.6390000000003,3.1667000000000014,2.0,8.0,8.060480747381382
C1COCCN1C2=CC=CC(=C2)NC3=NC=C4CC(=O)NC5=C(C4=N3)C=CC(=C5)Cl,Pubchem,active,421.88800000000015,3.871800000000002,2.0,6.0,6.5376020021010435
COC1=CC=CC=C1COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N,Pubchem,active,379.44100000000014,3.773500000000002,1.0,6.0,7.920818753952375
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.6660000000004,3.5568000000000017,2.0,8.0,9.080921907623926
CC(=O)O[C@@H]1C[C@]2([C@@H](CCC2=O)C3=C1[C@]4([C@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C,Pubchem,active,428.43700000000024,2.5364000000000004,0.0,8.0,8.236572006437063
C1[C@@H](C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N1)CCF,Pubchem,active,275.287,1.2404999999999997,3.0,4.0,6.241088107602026
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC(C)(C)C)cc1C1CC1,CHEMBL,active,488.6570000000003,6.067200000000004,2.0,6.0,6.6777807052660805
CCCOC(=O)/C(=C\1/N(C(=O)/C(=C\NC2=CC=C(C=C2)O)/S1)CC)/C#N,Pubchem,active,373.4340000000001,1.1128799999999999,2.0,8.0,7.443697499232712
CCCCNC(=O)c1ccc2c(ccn2-c2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)c1,CHEMBL,active,474.6090000000003,4.454400000000004,1.0,6.0,6.791558643561433
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.6660000000004,3.5568000000000017,2.0,8.0,9.080921907623926
COC1=CC=CC(=C1)/C=C/C(=O)NNC(=O)C2=CC3=C(C=C2)OCCO3,Pubchem,active,354.3620000000002,1.9407999999999996,2.0,5.0,7.522878745280337
C1=CC=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=C(C=C4)Cl,Pubchem,active,383.8600000000001,4.418300000000001,1.0,5.0,7.0
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC(=C4)CCC(=O)NCCO)Cl,Pubchem,active,477.9960000000003,4.5965200000000035,3.0,6.0,7.318758762624412
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C(C)C,CHEMBL,active,512.6110000000003,2.4699,3.0,9.0,6.752026733638194
COc1cc2ncn(-c3cc(OCc4ccco4)c(C(N)=O)s3)c2cc1OC,CHEMBL,active,399.42800000000017,3.3751000000000015,1.0,8.0,7.568636235841013
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC(C)(C)C)cc1OC(F)F,CHEMBL,active,514.5980000000003,5.791200000000004,2.0,7.0,8.008773924307505
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC(=C4)Cl)Cl,Pubchem,active,397.3090000000001,6.208820000000003,1.0,4.0,6.193141970481182
CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,CHEMBL,active,578.6660000000004,4.491000000000004,3.0,10.0,8.0
CC1=C(C=C(C=C1)NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)NC3=C(N(N=C3)CC4=CC=C(C=C4)OC)N,Pubchem,active,572.9750000000001,6.3991200000000035,4.0,6.0,6.776244546342759
COC(=O)c1sccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1[N+](=O)[O-],CHEMBL,active,469.5270000000004,3.4719000000000015,2.0,11.0,8.359518563029578
CC(C)(C1=NC(=CC=C1)N2C=CC3=CN=C(N=C32)NC4=CC=C(C=C4)C(=O)NC5CCN(CC5)C)O,Pubchem,active,485.5920000000003,3.6105000000000014,3.0,8.0,7.229147988357855
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCCCC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)C)OP(=O)(O)O,Pubchem,active,862.9630000000002,0.9805000000000113,8.0,11.0,7.769551078621726
CC1=C2C=NC(=NN2C(=N1)C3=CC(=CC=C3)C(=O)C4=CC=CC=C4)NC5=CC(=C(C(=C5)OC)OC)OC,Pubchem,active,495.53900000000027,5.100120000000004,1.0,9.0,6.3872161432802645
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)N4C=CC5=C4C=CC(=C5)C(=O)NC)C,Pubchem,active,432.52800000000013,3.2841000000000014,1.0,6.0,7.027843464140506
CN(C)CCCC1=CC(=CC(=C1)Cl)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl,Pubchem,active,472.44500000000016,5.9836000000000045,2.0,5.0,9.0
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(CCN5CCOCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,CHEMBL,active,577.1100000000004,5.175000000000004,1.0,9.0,9.0
C[C@@H](CP(=O)(O)O)[C@H](C(=O)N)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC1=CN=CN1)NC(=O)[C@@H](CC(C)C)NC(=O)CN(CCCCC2=CC=CC=C2)C(=O)C,Pubchem,active,764.8179999999998,-0.8996999999999871,9.0,9.0,7.1487416512809245
CCN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=C(C=C3)C(=O)OC)C,Pubchem,active,341.3270000000001,0.3102999999999998,0.0,9.0,6.311580177997289
CC(C)C1=C(C=C(C=C1)CCCN(C)C)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl,Pubchem,active,480.08100000000013,6.453600000000005,2.0,5.0,8.096910013008056
O=C1Cc2cnc(Nc3cccc(C(=O)NCCN4CCOCC4)c3)nc2-c2ccc(Cl)cc2N1,CHEMBL,active,492.96700000000027,3.097200000000001,3.0,7.0,6.2839966563652006
CN1C2=C(CCC3=CN=C(N=C32)NC4=C(C=CC(=C4)N)OC(F)(F)F)C(=N1)C(=O)N,Pubchem,active,419.36700000000013,2.2989999999999995,3.0,8.0,7.060480747381382
O=C(O)Cc1cn(CC(O)CN2CCCC2)c2ccccc12,CHEMBL,active,302.37399999999997,1.7250999999999996,2.0,4.0,6.886056647693163
C[C@@H](Oc1cc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,CHEMBL,active,525.0740000000003,5.699900000000006,1.0,7.0,8.221848749616356
C1CC2=C(C3=NC(=NC=C31)NC4=CC=CC=C4OC(F)(F)F)N(N=C2C(=O)N)CCF,Pubchem,active,436.3690000000002,3.1493,2.0,7.0,7.585026652029182
C1=CC=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=C(C=C4)Cl,Pubchem,active,383.8600000000001,4.418300000000001,1.0,5.0,7.0
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC=C4)S(=O)(=O)C,Pubchem,active,406.51100000000014,4.305520000000003,1.0,6.0,6.647817481888637
CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3cc(N4CCN(C)CC4)ccc3OC)nc1-2,CHEMBL,active,462.55800000000033,1.8393000000000002,2.0,9.0,7.585026652029182
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OCCCN(C)C)C(=O)N,Pubchem,active,499.03600000000034,5.309800000000006,1.0,7.0,8.397940008672037
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCC4=CC=NC=C4,Pubchem,active,341.3710000000001,2.4835900000000004,1.0,6.0,6.050609993355087
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC=CC(=C4)C#N,Pubchem,active,353.4290000000001,4.773700000000003,1.0,5.0,6.3851027839668655
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OC5CCN(CC5)C)C(=O)N,Pubchem,active,544.5990000000003,5.8177000000000065,1.0,7.0,8.698970004336019
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=CC(=C4)C5=CC(=NC=C5)NC6CCN(CC6)C)C(=O)N,Pubchem,active,587.149,6.547400000000008,2.0,8.0,9.0
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCCCC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)C)OP(=O)(O)O,Pubchem,active,862.9630000000002,0.9805000000000113,8.0,11.0,6.91721462968355
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1Oc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,955.0600000000005,2.7728000000000055,8.0,12.0,7.2839966563652006
CCNC(=O)c1cc(OCCO)c(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1F,CHEMBL,active,500.57500000000033,2.9841000000000015,3.0,8.0,8.097453220686008
CC(C)(C1=NC(=CC=C1)N2C=C(C3=CN=C(N=C32)NC4=CC=C(C=C4)N5C[C@H]6C[C@@H]5CN6)F)O,Pubchem,active,459.52900000000017,3.476100000000002,3.0,8.0,7.721246399047171
Cc1cscc1-c1noc2cnc(N[C@@H](C)c3ccccc3)cc12,CHEMBL,active,335.4320000000001,5.432820000000004,1.0,5.0,6.108462542327436
COC1=C(C=C(C=C1)NC2=NC=C3CC(=O)NC4=C(C3=N2)C=CC(=C4)I)OC,Pubchem,active,488.2850000000001,4.003600000000001,2.0,6.0,8.0
COC1=NC=C2C=C3C=NC=CC3=C(C2=N1)[N+](=O)[O-],Pubchem,active,256.221,2.0948,0.0,6.0,6.531652669587842
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4C(F)(F)F)OC,Pubchem,active,459.4490000000002,5.573680000000004,0.0,7.0,6.154901959985743
C1=CC(=C(C(=C1)Cl)N/N=C(\C#N)/C(=O)NN)Cl,Pubchem,active,272.09499999999997,1.2747799999999996,3.0,5.0,6.2076083105017466
CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=CN(C4=N3)C5=CC=CC(=N5)N=S(=O)(C)C)F,Pubchem,active,494.6000000000002,3.8091000000000017,1.0,9.0,6.4156687756324695
CCN\1C(=O)/C(=C\NC2=CC=C(C=C2)NC(=O)COC)/S/C1=C(/C#N)\C(=O)OCC,Pubchem,active,430.4860000000003,0.6020799999999995,2.0,9.0,6.301029995663981
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,CHEMBL,active,502.5010000000004,2.4686000000000012,2.0,9.0,8.522878745280337
CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,CHEMBL,active,454.43900000000025,3.277300000000001,3.0,9.0,8.0
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C=C,Pubchem,active,514.5120000000003,3.0321000000000007,2.0,9.0,9.0
CCn1c(=O)/c(=C/Nc2cccc(CCN3CCCC3)c2)s/c1=C(\C#N)C(=O)NC(F)(F)F,CHEMBL,active,479.52800000000013,1.7283799999999996,2.0,7.0,7.721246399047171
C[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCNCC5)OC)C,Pubchem,active,493.6120000000003,2.8245000000000005,3.0,8.0,8.045757490560675
CN1CCN(c2ccc(Nc3ncc4c(F)cn(-c5cccc(C6(F)COC6)n5)c4n3)cc2)CC1,CHEMBL,active,477.5190000000003,3.6450000000000022,1.0,8.0,7.619788758288394
